movie_id,movie_name,year,certificate,runtime,genre,rating,description,director
tt3428882,Tempting Fate,2015,Not Rated,115 min,"Drama, Romance, Thriller",8.7,"Two brothers, one of deep faith and the other buried in a life of crime have their worlds torn apart when the wrong one goes to jail and the other commits an unforgivable act.",Kevin Nwankwor
tt7564016,Chase in the dark,2022,,143 min,"Crime, Mystery, Thriller",8.7,"Conflicted, troubled individuals search for ways to get over their personal and professional turmoil and their lives come across and intersect with each other with such incidents that change their life forever!!! Chase subtly touches many grave issues and gives a strong message that no matter what happens, giving up and running away is not the answer!",Vilok Shetty
tt2306749,El Camino,2015,,84 min,"Drama, Thriller",8.7,"El Camino is the story of a meth addict whose road to recovery is told through a series of chain reactions. The plot shifts between past and present, navigating through his previous life as...                See full summary »",Sean Daniel Bauer
tt5001208,As Órbitas da Água,2020,,70 min,"Drama, Thriller",8.7,The sea reveals. The Orbits of Water is a fable about a family waiting for a return of a son and a brother. A revenge story with contours of tragedy and fantasy.,Frederico Machado
tt15744288,Dheeran,2022,,,"Action, Drama, Thriller",8.7,Dheeran is an suspense thriller with drama and deal with drug and the hands behind it it is a classic story of a right man in a wrong place it starts with hero and his friends along with ...                See full summary »,Swamy Y B N
tt6361210,Tamarrud,2016,,75 min,"Sci-Fi, Thriller",8.7,"The CDC was supposed to help the citizens by creating Pax-A, a cure for everything. The country became divided as people got sick and overrun by the scavengers. Can the rebels find a cure or will the CDC silence them?",Maverick Knox
tt2604160,Broken Chains,2017,R,,"Action, Adventure, Biography",8.7,Brianna married a man she thought would protect her forever. But soon discovers Vincenzo has a dark secret and an evil family with connections controlling his narcissistic sociopathic traits and will go to any lengths to keep the secret controlled and hidden.,Shannon Brown
tt9447662,Suspended Inspector Boro,2018,,100 min,"Action, Crime, Thriller",8.7,"Inspector Boro is an incorruptible, no-nonsense cop highly skilled in martial arts who gets suspended for bashing up a well connected gang of traffickers. A Superintendent of Police asks ...                See full summary »",Kenny Basumatary
tt3118072,Laurence,2016,,100 min,"Crime, Drama, Horror",8.7,A young photographer fears he's being haunted by a vengeful spirit.,"Stephen Kellam, 
Richard D. Endacott"
tt13245542,Deadlock,2021,,,Thriller,8.7,"The world is on lock down. Tomorrow isn't promised. Unemployed Jaleah Capri is unexpectedly stuck in a house with her feuding ex, Ray Montgall, and her new fiancé, Captain Perry. As the ...                See full summary »",Honesty J. Edwards
tt4035198,Little Black Lie,2019,,119 min,"Drama, Romance, Thriller",8.7,"A woman tells her fiancé she was raped, setting him off on a desperate search for her attacker.",Todd Theman
tt12390372,Adrift Under Light,2020,,97 min,"Drama, Fantasy, Romance",8.7,"A young man is haunted by an entity that resembles an old man, while his wife mysteriously falls ill in the midst of his fragmented reality of lost memories and regrets.",Caleb C. Lorentz
tt5515396,The Law of Moises,2019,,70 min,"Adventure, Drama, Thriller",8.7,"Moises, a talented young filmmaker, discovers that his true destiny is to save the town that he desires so much to escape. The question Moises longs to receive clarity on is- Do we choose our dreams, or do our dreams choose us?",Crystal Barnes
tt1399073,Premada Kanike,1976,Not Rated,150 min,"Comedy, Thriller",8.7,Add a Plot,V. Somasekhar
tt3346976,The Spoiler,2014,,100 min,Thriller,8.7,The fractious and dysfunctional Darmoody family embark on a venture into crime when they convince their youngest son to become embroiled in his own fake kidnapping.,Katharine Collins
tt12553164,Sragaal,2020,,140 min,"Drama, History, Mystery",8.7,"When a Professor tries to expose corrupts in collage, he realizes that the path of truth will only led towards suffering in this Kalyug era. Living a nostalgic life, feels lost and wants to find a path.","Devansh Srivastava, 
Sachin Bhatia"
tt8853502,Falsafa,2019,,135 min,"Action, Drama, Thriller",8.7,"Aman's parents have been murdered and he is on a quest to seek revenge. On the other hand, Isha's father is dead and she's convinced that it's a murder, and is searching for the murderer. ...                See full summary »",Himanshu Yadav
tt0105350,Selubung,1992,,107 min,"Drama, Romance, Thriller",8.7,"Mastura, E.J, Halim, Zakariah and Wn Ng are Malaysian students studying in Perth, Australia. E.J is attracted to Brother Musa, a preacher with a rather narrow understanding of Islam.",Shuhaimi Baba
tt14787448,Director,2022,,121 min,"Drama, Horror, Thriller",8.7,A film director meets with an accident and his life takes a major turn. What happened before and after the accident and what he is seeing which no one can see.,"Karthik Krishna, 
Kiran Ponnada"
tt17514144,3E,2022,,110 min,"Crime, Drama, Thriller",8.7,"Following the closing arguments in a murder trial, the case is about to be closed as a guilty verdict with a unanimous decision. But a Jr. lawyer casts considerable doubt on elements of the case which shall derail the total conflict",Vishwanath Batchu
tt1847567,Coyote Requiem,2014,,,Thriller,8.7,Add a Plot,Jason Lehel
tt2538738,Call of Babylon,2012,,111 min,"Action, Drama, Thriller",8.7,Call of Babylon is a psychological thriller about a young teen-aged girl who is abducted by a psychotic middle-aged man. The film focuses on the dynamic between these two characters five ...                See full summary »,"Graeme Noble, 
John-William Noble"
tt2224379,November Lies,2013,,,"Drama, Thriller",8.7,"NOVEMBER LIES is a film about Damon, a family man with a promising career, but with an equally dark secret. Damon hides behind a web of lies and cannot show his true self to his family, ...                See full summary »",Shannon Lanier
tt14275690,Kadhanika,2021,,128 min,Thriller,8.7,Its Horror movie,Jagadeesh Dugana
tt13101068,Bhanu,2020,,122 min,Thriller,8.7,"Bhanu suffers from 'conversion disorder a.k.a hysterical blindness' where she goes temporarily blind under severe stress, in her case triggered upon seeing blood, must fight her enemy who inflicts more bloodshed than she ever imagined.",Subbu Vedula
tt3279418,Redemption,2013,,106 min,"Drama, Mystery, Thriller",8.7,"'Redemption' is a dark thriller about a man piecing his life back together after a series of personal misfortunes. As he is driven to redeem himself, he becomes entangled in the dark ...                See full summary »",Tim Martin Crouse
tt3411556,Adios Vaya Con Dios,2014,Not Rated,95 min,"Crime, Drama, Thriller",8.7,"Inspired by real events a day of reckoning approaches for Rory, a rising Irish-Mexican street gang member, when his trusted life-long friend Eloy, is released from prison.","La Raza, 
Marius Iliescu, 
Mónica Esmeralda León"
tt0290632,Goa Dalli CID 999,1968,Not Rated,145 min,"Crime, Thriller",8.7,"Nuclear scientist Shekar has created the formula Plasma Binson, which can destroy any object on earth.","S.K. Bhagavan, 
B. Dorai Raj"
tt2375767,Wheelchair Mary,2013,,,Thriller,8.7,This is a movie about a curse and the dangers of being a camper in the cursed woods.,Anthony Azar
tt8254042,Monsters,2018,,97 min,"Drama, Thriller",8.7,Three masked men invade a rich family in their home in broad daylight to steal their money. But nothing is what it appears.,Aksel Rifman
tt14039874,Abhi's Kshana Kshanam,2021,,,Thriller,8.7,The story of a man who smokes all day but one day every thing changes due to his habbits,Premsundeep
tt1319174,Tarka,1989,Not Rated,139 min,"Romance, Thriller",8.7,"Akshay escapes from prison and hides in his friend's house. There, he finds the dead body of his friend's husband. Following this, a series of thrilling events lead to the finding of the murderer.",Sunil Kumar Desai
tt0373293,Scallop Pond,2004,,90 min,"Crime, Mystery, Thriller",8.7,"Scallop Pond is a psychological mystery/thriller where greed, sex, and selfishness push life beyond reality and nothing is what it seems to be. Our story takes place in the plush town of ...                See full summary »",Carlos Ferrer
tt3611318,Trapped,2015,,56 min,"Drama, Mystery, Thriller",8.7,"Five strangers take refuge in an abandoned apartment during the early onset of a cataclysmic war. As the survivors hunker down, and supplies begin to wane, they must make a terrifying ...                See full summary »",Christopher Jameson Jones
tt4222702,The Last One Left,2015,,,Thriller,8.7,A group of co-workers are locked in a room and being brought in by their boss one at a time because of something they may or may not have witnessed.,Larry Rosen
tt17888396,Rhymes,2021,,121 min,Thriller,8.7,"A series of murders are being investigated by a police officer Ajay Kumar along with Avanthika, a crime journalist. Will they solve the rhymes to connect the dots?",J. Ajith Kumar
tt0316029,Intekam el habib,1951,,76 min,Thriller,8.7,Add a Plot,Gianni Vernuccio
tt4982390,Clank: Legacy,2016,,141 min,"Action, Thriller",8.7,The leader of C.I.S. goes missing. Clank tries his best to track down an arms dealer in league with a dangerous organization while the agents rebuild their former status. All changes when a stranger appears from a shadowy past.,"Pauli Janhunen Calderón, 
David Anghel"
tt0290669,Inseguito,2002,,97 min,"Sci-Fi, Thriller",8.7,Add a Plot,Luca Guardabascio
tt4036336,Imperfect Sky,2015,,115 min,"Drama, Thriller",8.7,"Torn apart during adolescence, estranged brothers reunite. The younger, a 16-year old on the fast track to college with his entire life ahead of him. The older, a 21-year old heroin addict and street hustler who's settled for rock bottom.",Graham Streeter
tt1403990,A Date with Fear,2011,,90 min,"Comedy, Drama, Thriller",8.7,What if everything we plan is challenged by the surprises of destiny. Do you like surprises? What if they turn out to be bad?Ricky is ready for his blind date. He reaches the destination ...                See full synopsis »,Asit Kaul
tt0137186,Ramming Speed,1997,,,Thriller,8.7,Add a Plot,Dwight Greene
tt1967632,Vacation Hunter,2013,,93 min,"Adventure, Drama, Thriller",8.7,The film center's around the trials and tribulations of two back-packing friends as they take a unwilling journey down the rivers and into the heart and history of the industrial revolution...                See full summary »,Daz Spencer-Lovesey
tt2076879,Lamplight,2011,,50 min,Thriller,8.7,Lamplight is the story of a young writer struggling to finish a book in time to meet his first deadline. During the process he's haunted by memories of his lonely childhood and abusive ...                See full summary »,Jason M. Koch
tt8708978,Crystal,2019,,96 min,Thriller,8.7,Find out what happens when Crystal has to make a decision to keep on her clean path or take one more hit from the methamphetamine pipe.,Ms. Michelle
tt2331027,Play Dead,2012,,75 min,Thriller,8.7,Add a Plot,"Shade Rupe, 
Teller"
tt3266412,Lucid,2013,,,Thriller,8.7,"After the unexpected death of her father, Max Evans retreats into her own world. Exploring the effects of lucid dreaming and sleep deprivation, Max is eventually unable to distinguish the ...                See full summary »",Jason Bush
