movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt6325386,Omni: Verse,2016,94 min,"Adventure, Comedy, Fantasy",8,"Showcasing 15 short films from NYC's most innovative emerging filmmakers, OMNI:VERSE explores alternate realities, sci-fi themes, and worlds that could have been, if only the rules of the ...                See full summary »","Grier Dill, 
Sean Gill, 
Julie Gomez, 
Mike Holt, 
Carl Conway Maguire, 
Alex Meyers, 
Robyn Nielsen, 
Adam Sacks, 
Suzi Sadler, 
Evan Shafran, 
Timmy Wood, 
Tessa Greenberg","Jeremy Bent, 
Nate Dern, 
Brian Faas, 
Julie Gomez"
tt16437154,The Siege 2,2021,50 min,"Action, Adventure, Crime",8,"In the wake of Kuruc Péter's demise, Zalán and Luca find themselves on the run, fearing retaliation from the fallen kingpin's forces. Meanwhile, underworld leaders seek to leverage the events, including the eager Áron Székely.",Márk G. Lakatos,"Topánka Szilárd, 
Andrea Nagy, 
Márk Nagy, 
Csaba Horváth"
tt3025936,The Journey,2014,112 min,"Adventure, Drama, Mystery",8,A western tourist travels to a small island in Greece on the advice of a stranger to overcome a recent personal tragedy. this will be a trip for self discovery and healing with the help of the locals and the natural beauty of the island.,Lance Nielsen,"Jason Flemyng, 
Duncan Pow, 
Dickon Tolson, 
Lindsey Coulson"
tt5581572,Paper Planes,2016,122 min,"Adventure, Comedy, Crime",8,"In a dream world, the exaggerated lives of six teenagers are thrown into a world of drugs in crime in a typical crime plot in a not so typical world of stolen cocaine, penicillin, Fire Saws, and Carl Jung.",Astro Rys,"Matt Boland, 
Charles Brown, 
Ken Brundage, 
Katie Conti"
tt0175785,Jawan Mard,1966,,"Action, Adventure, Drama",8,Add a Plot,Ishwarlal,"Dara Singh Randhawa, 
Mumtaz Askari, 
B.M. Vyas, 
D.K. Sapru"
tt0007201,The Pool of Flame,1916,50 min,Adventure,8,"Terence O'Rourke an adventurer, has been courting Princess Beatrix long enough to ask her to marry him, but he realizes that, with no steady income, he has no right to propose. Then, the ...                See full summary »",Otis Turner,"J. Warren Kerrigan, 
Lois Wilson, 
Harry Carter, 
Maude George"
tt14416466,Cruel Winter: Survive the Storm,2021,73 min,"Action, Adventure",8,Add a Plot,LuisManChelo,"Adrianmcween2, 
Zachary Allen-Thierry, 
John Paul Amaya, 
Arc"
tt13449358,The Breath of Life,2022,120 min,"Adventure, Fantasy",8,"In the word of glorious kingdoms of magic, there's a dark secret of a cursed nation. A young enchantress is haunted by this secret. To get her answers, she dares to go on a reckless adventure with a stranger fascinated by the same mystery.",Anna Gerasimova,"Adam Behr, 
Anna Gerasimova, 
Arthur Herring, 
Noah E. Logan"
tt0194913,Dangerous Journey,1961,135 min,Adventure,8,Dangerous journey is John Bunyan's story of the Pilgrims progress.,Hermann Kugelstadt,"Luisella Boni, 
Michael Cramer, 
Michael Kirner, 
Silvia Simon"
tt11474936,Iqro: Petualangan Meraih Bintang,2017,97 min,"Adventure, Drama, Family",8,"Aqila, 9 years old, will learn to read the Qur'an in a Iqro method, which is fun, rhythmic and sung lightly. Aqila's experience inspires her mind of the greatness of Allah who created the universe.",Iqbal Alfajri,"Aisha Nurra Datau, 
Raihan Khan, 
Adhitya Putri, 
Cok Simbara"
tt0254450,Johnny the Amazing Firetruck,2000,,"Family, Adventure, Comedy",8,"All Johnny wants to do when he grows up is to become a fire truck. When we meet him as a grownup, he is struggling to achieve his dream. Johnny meets a young woman named Sarah who can help ...                See full summary »",Jonathan Cohen,"Al Thompson, 
Karlene Hart, 
Eric Axen, 
Bob Walz"
tt2308937,Swen,2012,102 min,"Adventure, Drama, Romance",8,"SWEN is an abbreviation for four directions, South West East North. Four women from four parts of India. Little do they know that their lives would be connected together in a way one could ...                See full summary »","Ajitesh Sharma, 
Johnny Baweja, 
Reeth Mazumder-Roberts","Johnny Baweja, 
Reeth Mazumder-Roberts, 
Francesca Dutton, 
Auritra Ghosh"
tt6261318,En busca del muñeco perdido,2016,82 min,"Adventure, Comedy",8,"It's the last day of the year and Fito and his gang of eternal losers are ready to set on fire their giant doll. In La Plata, Argentina, tradition invites to all young boys and girls to ...                See full summary »","Facundo Baigorri, 
Hernán Biasotti","Facundo Baigorri, 
Juan Cabana, 
Chang Sung Kim, 
Mateo Rodríguez Ramos"
tt0225396,Chucho el Roto,1934,95 min,"Adventure, Drama, Romance",8,A humble cabinetmaker steals from the rich to give the poor in revenge for ruining their love with a rich young woman.,Gabriel Soria,"Fernando Soler, 
Adriana Lamar, 
Alfredo del Diestro, 
Leopoldo 'Chato' Ortín"
tt0415782,Eskiya,1966,,"Adventure, Drama",8,The story of a woman who took refuge in the mountains and took revenge on the man who killed her husband and son.,Hicri Akbasli,"Sibel Göksel, 
Tanju Korel, 
Ali Cagaloglu, 
Osman Türkoglu"
tt3094000,Sagarmatha,2013,98 min,"Adventure, Drama",8,Two best friends embark on a journey to Sagarmatha (Nepalese for Mount Everest) to fulfill their dreams and promise to each other of climbing the tallest mountain in the world.,Emil Heradi,"Nadine Chandrawinata, 
Ranggani Puspandya"
tt1965309,ZR- 7 AKA The Red House Seven,2011,95 min,"Adventure, Drama",8,"TJ is a young man in his late twenties, the first draft of his book titled ZR-7 is long overdue for the publisher to review. He decides the entire draft will be recorded on a tape recorder ...                See full summary »","Olufemi Ogunsanwo, 
Udoka Oyeka","Yakubu Abashiya, 
Ayinla Abdulaheem, 
Fakiyesi Ayotola, 
Ubandawaki Basit"
tt2510818,Code Name Oracle,2012,125 min,"Action, Adventure",8,"130 A.D. a man dies on the banks of the Nile, creating a cult which will change the face of civilization. Now an archaeologist and the greatest computer hacker have stumbled onto a secret that powerful forces will kill to protect.",Max Bartoli,
tt2231455,Punto de control,2012,91 min,"Action, Adventure, Comedy",8,"Lenny is a surveyor who lost his job. When a new opportunity appear, he doesn't think twice to take it. What he doesn't know is that this new job will test not only his abilities but his will to survive.",David Saldaña,"Juan Rivera, 
Daniel Cintrón, 
Luis Medina, 
Samuel Lugo"
tt1823239,The Mischievous Adventures of Brody Hayes,2011,45 min,"Adventure, Comedy, Family",8,"Mischief and adventure surround two middle schooled aged boys and their friends as they encounter unusual and memorable characters. After a brief encounter with an eccentric old man, they ...                See full summary »",Warren McLemore,"Josh Monis, 
Brian Kirkwood, 
Heidi McDonald, 
Philip Spratt"
tt1301703,Big Top Winkle,2006,45 min,Adventure,8,Add a Plot,Lara Jo Regan,"Lorenzo Leonard, 
Tommy LeRoy, 
Alex Tondowski, 
Mr. Winkle"
tt0325296,Dümbüllü Tarzan,1954,,"Adventure, Comedy",8,Add a Plot,Muharrem Gürses,"Ismail Dümbüllü, 
Tevhid Bilge, 
Aziz Basmaci, 
Zeki Alpan"
tt0314531,Daglarda döyüs,1968,79 min,Adventure,8,Add a Plot,Kyamil Rustambekov,"Rza Afganli, 
Shahmar Alakbarov, 
Suleiman Aleskerov, 
Mälik Dadashev"
tt10299400,Doctor Who Banished,2019,68 min,Adventure,8,The Doctor lives through a series of unfortunate events causing him to be banished to his secondary home-world Earth with no assistance from his TARDIS or the galaxies beyond.,Ben Grant,"Samuel Grant, 
Ewan Mcdonald, 
Ben Parker, 
Thornton Richards"
tt1198351,r3tual,2005,90 min,"Adventure, Comedy, Fantasy",8,Add a Plot,Ben Staley,"Aschleigh Jensen, 
Michael Q. Schmidt, 
Rhonda Jackson, 
Beth Ashby Ferrara"
tt3060772,Dragonfly,2013,75 min,"Action, Adventure, Sci-Fi",8,"After the loss of his family to horrors that he cannot explain, Alex Tombo finds out that he is a descendant of an ancient line of genetically engineered warriors called Guardians.",Sam Campos,"Mitchell Campos, 
Victoria Holt, 
Cole Horibe, 
Alison Kam"
tt0471291,Ovsunçu,2003,,Adventure,8,"Local healer embarks on the path of revenge against the Russian Bolsheviks who captured his native village, establishing their own rules there.",Oktai Mir-Kasimov,"Fuad Cavadov, 
Bakhtiar Khanizade, 
Ayan Mirkasimova"
tt16733174,An Egg's Guide to Minecraft,2020,70 min,"Animation, Action, Adventure",8,Add a Plot,"Dan Lloyd, 
Jason Sargeant, 
Scott Stoked",
tt0338093,Harrington's Notes,2000,98 min,"Adventure, Drama",8,Add a Plot,John Mark Maio,"Jeffrey Vandenburgh, 
Melissa Lewis, 
Clint Hufft, 
Jennifer Ritchkoff"
tt10274124,Mutiny of the Red Water,2021,98 min,"Animation, Adventure, Sci-Fi",8,"As the Earth nears its final days, a few brave survivors seek a way to survive. The answer: Red Earth, a new world that could save what's left of humanity.",Liam Gartland Emond,"Michelle March, 
Liam Gartland Emond, 
Emanuelle Esther Aubin Desousa, 
Claudio Marchetti"
tt9414690,"Rebobinado, la película",2018,96 min,"Adventure, Comedy",8,"If you could travel back to a memory, which would it be? Your first kiss? Your first time? Your first goal? If you did not make any of this - what if you could change this memory? To our ...                See full summary »",Juan Francisco Otaño,"Matías Dinardo, 
Estefania Bavassi, 
Juan Carrasco, 
Fabio Taphanel"
tt1701180,The Old Livingston House,2010,114 min,"Adventure, Comedy, Family",8,"Teens try to get clues for a treasure to the rightful owner. The bikers are chasing them trying to take it away, and a crazy lawyer who mixes reality and a computer game gets involved. The rightful owners are revealed in the end.",Jeffery Lamb,"Ashley Baker, 
Bubba Baker, 
Emily Ann Cecil, 
Barry Corlew"
tt5207378,Legend Within,2015,94 min,Adventure,8,Add a Plot,"Neeraj Mehhta, 
Zama Msibi, 
David J.V. Schöbl, 
Julie Whitis","Deborah Lonon, 
Gisely Ayub, 
Radek Petras, 
Stefan Cardoza"
tt0323890,Sari Zeybek,1953,90 min,"Adventure, Drama, History",8,The story of a warrior living in the Ottoman period.,Münir Hayri Egeli,"Lütfü Güneri, 
Atif Kaptan, 
Muhterem Nur, 
Feridun Çölgeçen"
tt3955078,The Luigi0730 Sequel,2015,69 min,"Action, Adventure, Comedy",8,"After their world is destroyed, and their princess has been kidnapped, Mario and Luigi hunt down an evil wizard hellbent to destroy the Mushroom Kingdom.","Eric Arnold, 
David Gattis","Jason Moore, 
Harry Howard, 
David Gattis, 
John Mantagu"
tt2325777,Journey to Fuerte Valley,2012,109 min,"Adventure, Comedy",8,"A retired explorer is convinced to take up one last expedition with an old friend, to chart the never-before-explored Fuerte Valley. But when the expedition leaders turn against them and ...                See full summary »",Richard Todd,"Carl Anderson, 
William Griffith, 
Matt Bloomfield, 
Ben Williams"
tt4607366,Lobi Singi,2015,,Adventure,8,A coming of age story centered around a young guy of Dutch-Surinamese decent. We follow him on his quest to find the ultimate love which eventually leads all the way to Surinam where he ...                See full summary »,Suleigha Winkel,"Astrid Belliot, 
Ramona Braaf, 
Borger Breeveld, 
Dino Orpheo Canterburg"
tt0331229,Dalavereciler Krali,1955,,"Adventure, Comedy",8,Add a Plot,Nuri Akinci,"Kemal Kan, 
Ali Seyhan, 
Mahmut Arseven, 
Ayten Güvenç"
tt3915174,Puss in Boots: The Last Wish,2022,102 min,"Animation, Adventure, Comedy",7.9,"When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish.","Joel Crawford, 
Januel Mercado","Antonio Banderas, 
Salma Hayek, 
Harvey Guillén, 
Florence Pugh"
tt0499549,Avatar,2009,162 min,"Action, Adventure, Fantasy",7.9,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,James Cameron,"Sam Worthington, 
Zoe Saldana, 
Sigourney Weaver, 
Michelle Rodriguez"
tt8178634,RRR,2022,187 min,"Action, Adventure, Drama",7.9,A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.,S.S. Rajamouli,"N.T. Rama Rao Jr., 
Ram Charan Teja, 
Ajay Devgn, 
Alia Bhatt"
tt1631867,Edge of Tomorrow,2014,113 min,"Action, Adventure, Sci-Fi",7.9,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",Doug Liman,"Tom Cruise, 
Emily Blunt, 
Bill Paxton, 
Brendan Gleeson"
tt0304141,Harry Potter and the Prisoner of Azkaban,2004,142 min,"Adventure, Family, Fantasy",7.9,"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",Alfonso Cuarón,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Richard Griffiths"
tt0181875,Almost Famous,2000,122 min,"Adventure, Comedy, Drama",7.9,A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,Cameron Crowe,"Billy Crudup, 
Patrick Fugit, 
Kate Hudson, 
Frances McDormand"
tt0126029,Shrek,2001,90 min,"Animation, Adventure, Comedy",7.9,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","Andrew Adamson, 
Vicky Jenson","Mike Myers, 
Eddie Murphy, 
Cameron Diaz, 
John Lithgow"
tt0371746,Iron Man,2008,126 min,"Action, Adventure, Sci-Fi",7.9,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Jon Favreau,"Robert Downey Jr., 
Gwyneth Paltrow, 
Terrence Howard, 
Jeff Bridges"
tt3501632,Thor: Ragnarok,2017,130 min,"Action, Adventure, Comedy",7.9,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",Taika Waititi,"Chris Hemsworth, 
Tom Hiddleston, 
Cate Blanchett, 
Mark Ruffalo"
tt0432283,Fantastic Mr. Fox,2009,87 min,"Animation, Adventure, Comedy",7.9,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,Wes Anderson,"George Clooney, 
Meryl Streep, 
Bill Murray, 
Jason Schwartzman"
tt0083866,E.T.,1982,115 min,"Adventure, Family, Sci-Fi",7.9,A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,Steven Spielberg,"Henry Thomas, 
Drew Barrymore, 
Peter Coyote, 
Dee Wallace"
tt0796366,Star Trek,2009,127 min,"Action, Adventure, Sci-Fi",7.9,The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,J.J. Abrams,"Chris Pine, 
Zachary Quinto, 
Simon Pegg, 
Leonard Nimoy"
tt0190332,"Crouching Tiger, Hidden Dragon",2000,120 min,"Action, Adventure, Drama",7.9,A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,Ang Lee,"Chow Yun-Fat, 
Michelle Yeoh, 
Ziyi Zhang, 
Chang Chen"
tt0454876,Life of Pi,2012,127 min,"Adventure, Drama, Fantasy",7.9,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",Ang Lee,"Suraj Sharma, 
Irrfan Khan, 
Adil Hussain, 
Tabu"
tt16428256,Suzume,2022,122 min,"Animation, Action, Adventure",7.9,A modern action adventure road story where a 17-year-old girl named Suzume helps a mysterious young man close doors from the outer side that are releasing disasters all over in Japan.,Makoto Shinkai,"Nanoka Hara, 
Hokuto Matsumura, 
Eri Fukatsu, 
Kôshirô Matsumoto"
